Order ID,Date,Month,Month_Num,Quarter,Category,Product,Unit Price,Quantity,Discount,Revenue,Profit,Region,City,Channel,Customer Segment,Customer ID
ORD-12884,2024-03-02,Mar,3,Q1,Office Supplies,Stapler Pro,44.76,4,0.05,170.09,56.76,South,Atlanta,In-Store,SMB,CUST-8214
ORD-12885,2024-03-09,Mar,3,Q1,Furniture,Monitor Stand,112.24,4,0.05,426.51,213.52,North,Detroit,In-Store,SMB,CUST-8059
ORD-12886,2024-10-18,Oct,10,Q4,Technology,"Laptop Pro 15""",1259.05,5,0.0,6295.25,1941.11,North,Detroit,In-Store,Government,CUST-2548
ORD-12887,2024-04-03,Apr,4,Q2,Technology,Webcam HD,73.39,3,0.0,220.17,76.43,East,New York,Online,SMB,CUST-6067
ORD-12888,2024-08-09,Aug,8,Q3,Furniture,Standing Desk,882.44,1,0.0,882.44,478.92,West,LA,In-Store,Consumer,CUST-8763
ORD-12889,2024-12-28,Dec,12,Q4,Technology,USB-C Hub,78.46,1,0.0,78.46,24.52,North,Chicago,In-Store,Consumer,CUST-6728
ORD-12890,2024-07-04,Jul,7,Q3,Office Supplies,Label Maker,51.91,4,0.0,207.64,110.4,South,Atlanta,In-Store,Enterprise,CUST-2710
ORD-12891,2024-04-16,Apr,4,Q2,Office Supplies,Whiteboard 4x3,84.47,5,0.05,401.23,186.93,West,LA,In-Store,SMB,CUST-9514
ORD-12892,2024-09-09,Sep,9,Q3,Furniture,Bookshelf 5-Tier,140.12,2,0.0,280.24,114.97,North,Chicago,Wholesale,SMB,CUST-8954
ORD-12893,2024-05-11,May,5,Q2,Clothing,Business Shirt,68.24,4,0.0,272.96,94.58,North,Detroit,Online,Consumer,CUST-3134
ORD-12894,2024-04-08,Apr,4,Q2,Technology,"Laptop Pro 15""",1170.83,6,0.0,7024.98,3150.63,East,New York,Online,Enterprise,CUST-4669
ORD-12895,2024-11-08,Nov,11,Q4,Technology,Webcam HD,95.8,4,0.0,383.2,183.64,South,Atlanta,Direct Sales,SMB,CUST-3560
ORD-12896,2024-02-08,Feb,2,Q1,Technology,"Laptop Pro 15""",933.81,2,0.15,1587.48,664.93,West,LA,Wholesale,SMB,CUST-5097
ORD-12897,2024-08-23,Aug,8,Q3,Office Supplies,Notebook Pack,17.3,3,0.05,49.3,17.25,North,Detroit,Direct Sales,SMB,CUST-9688
ORD-12898,2024-12-04,Dec,12,Q4,Clothing,Wool Sweater,105.34,3,0.15,268.62,122.16,South,Atlanta,In-Store,Government,CUST-7461
ORD-12899,2024-03-01,Mar,3,Q1,Technology,Mechanical Keyboard,157.55,4,0.0,630.2,278.49,South,Houston,Online,SMB,CUST-7339
ORD-12900,2024-10-17,Oct,10,Q4,Office Supplies,Sticky Notes Bulk,32.92,2,0.15,55.96,22.1,West,LA,In-Store,Consumer,CUST-6964
ORD-12901,2024-07-04,Jul,7,Q3,Clothing,Wool Sweater,118.45,1,0.0,118.45,39.19,West,LA,Online,Consumer,CUST-6050
ORD-12902,2024-12-13,Dec,12,Q4,Office Supplies,Binder Set,34.22,3,0.0,102.66,35.72,West,LA,Wholesale,SMB,CUST-9322
ORD-12903,2024-06-23,Jun,6,Q2,Furniture,Desk Lamp,73.39,2,0.15,124.76,47.2,West,LA,Online,Consumer,CUST-6620
ORD-12904,2024-12-10,Dec,12,Q4,Office Supplies,Stapler Pro,47.25,6,0.05,269.32,81.72,West,Seattle,Wholesale,Government,CUST-4187
ORD-12905,2024-07-29,Jul,7,Q3,Technology,Gaming Mouse,47.76,4,0.0,191.04,97.89,West,Seattle,In-Store,Consumer,CUST-6745
ORD-12906,2024-10-31,Oct,10,Q4,Furniture,Bookshelf 5-Tier,155.18,3,0.05,442.26,170.73,West,Seattle,In-Store,Consumer,CUST-5343
ORD-12907,2024-08-14,Aug,8,Q3,Office Supplies,Label Maker,43.14,4,0.05,163.93,59.91,East,Boston,Direct Sales,Consumer,CUST-1591
ORD-12908,2024-11-22,Nov,11,Q4,Technology,"Laptop Pro 15""",1208.86,6,0.0,7253.16,3091.38,North,Detroit,In-Store,Consumer,CUST-7526
ORD-12909,2024-06-10,Jun,6,Q2,Clothing,Formal Tie,41.45,1,0.0,41.45,22.52,West,Seattle,Online,Consumer,CUST-1533
ORD-12910,2024-09-03,Sep,9,Q3,Furniture,Bookshelf 5-Tier,109.66,5,0.0,548.3,201.58,East,Boston,In-Store,Enterprise,CUST-2980
ORD-12911,2024-05-06,May,5,Q2,Furniture,Filing Cabinet,194.44,4,0.1,699.98,377.48,East,New York,In-Store,SMB,CUST-1907
ORD-12912,2024-05-20,May,5,Q2,Technology,"Laptop Pro 15""",1187.68,1,0.0,1187.68,600.76,East,New York,Online,Enterprise,CUST-3312
ORD-12913,2024-07-27,Jul,7,Q3,Furniture,Standing Desk,833.67,6,0.0,5002.02,2024.04,South,Houston,Wholesale,Government,CUST-8655
ORD-12914,2024-05-23,May,5,Q2,Office Supplies,Paper Shredder,121.25,4,0.2,388.0,120.87,West,Seattle,In-Store,Enterprise,CUST-3236
ORD-12915,2024-09-05,Sep,9,Q3,Technology,Gaming Mouse,59.28,1,0.0,59.28,30.43,North,Detroit,Wholesale,Enterprise,CUST-2454
ORD-12916,2024-01-11,Jan,1,Q1,Technology,Gaming Mouse,68.56,1,0.0,68.56,28.57,East,New York,Online,Government,CUST-5298
ORD-12917,2024-10-30,Oct,10,Q4,Clothing,Wool Sweater,114.26,4,0.0,457.04,192.14,South,Houston,Online,SMB,CUST-4521
ORD-12918,2024-06-13,Jun,6,Q2,Furniture,Monitor Stand,78.7,2,0.1,141.66,61.16,South,Atlanta,Online,Consumer,CUST-6635
ORD-12919,2024-12-08,Dec,12,Q4,Office Supplies,Sticky Notes Bulk,23.2,9,0.0,208.8,90.44,West,Seattle,Online,Consumer,CUST-1990
ORD-12920,2024-09-03,Sep,9,Q3,Technology,Wireless Headphones,191.97,4,0.05,729.49,357.6,West,LA,Wholesale,SMB,CUST-3086
ORD-12921,2024-04-06,Apr,4,Q2,Furniture,Bookshelf 5-Tier,121.75,6,0.05,693.98,291.31,East,New York,In-Store,Government,CUST-5070
ORD-12922,2024-09-12,Sep,9,Q3,Furniture,Desk Lamp,61.29,4,0.0,245.16,92.34,North,Detroit,In-Store,Consumer,CUST-7626
ORD-12923,2024-11-24,Nov,11,Q4,Furniture,Ergonomic Chair,535.53,6,0.0,3213.18,1368.85,West,LA,Wholesale,Consumer,CUST-5937
ORD-12924,2024-08-13,Aug,8,Q3,Furniture,Bookshelf 5-Tier,135.11,2,0.0,270.22,147.9,East,Boston,In-Store,SMB,CUST-6383
ORD-12925,2024-12-03,Dec,12,Q4,Technology,"Laptop Pro 15""",1246.19,1,0.15,1059.26,418.36,West,LA,In-Store,Consumer,CUST-4098
ORD-12926,2024-03-01,Mar,3,Q1,Clothing,Leather Belt,59.77,3,0.05,170.34,59.97,West,Seattle,Online,Government,CUST-8012
ORD-12927,2024-09-09,Sep,9,Q3,Office Supplies,Label Maker,58.84,2,0.05,111.8,54.03,East,Boston,Wholesale,SMB,CUST-6168
ORD-12928,2024-10-27,Oct,10,Q4,Technology,USB-C Hub,88.79,4,0.2,284.13,153.88,East,Boston,Online,Consumer,CUST-6607
ORD-12929,2024-03-20,Mar,3,Q1,Furniture,Desk Lamp,78.06,5,0.0,390.3,179.38,South,Houston,Wholesale,Consumer,CUST-7589
ORD-12930,2024-07-14,Jul,7,Q3,Technology,"Laptop Pro 15""",1282.76,1,0.1,1154.48,587.3,South,Atlanta,Wholesale,SMB,CUST-5337
ORD-12931,2024-01-02,Jan,1,Q1,Clothing,Business Shirt,61.01,4,0.05,231.84,120.71,East,Boston,Wholesale,Consumer,CUST-3949
ORD-12932,2024-12-15,Dec,12,Q4,Furniture,Standing Desk,411.88,4,0.0,1647.52,504.68,East,New York,Online,Government,CUST-6347
ORD-12933,2024-01-03,Jan,1,Q1,Technology,Mechanical Keyboard,107.04,2,0.05,203.38,84.82,North,Detroit,Direct Sales,Enterprise,CUST-1908
ORD-12934,2024-06-03,Jun,6,Q2,Furniture,Ergonomic Chair,522.62,6,0.0,3135.72,1538.45,North,Detroit,Online,SMB,CUST-8344
ORD-12935,2024-04-21,Apr,4,Q2,Clothing,Work Trousers,75.61,1,0.1,68.05,27.22,South,Houston,Online,Consumer,CUST-6364
ORD-12936,2024-05-01,May,5,Q2,Furniture,Ergonomic Chair,380.16,3,0.0,1140.48,582.55,South,Houston,Wholesale,Consumer,CUST-8153
ORD-12937,2024-05-20,May,5,Q2,Clothing,Leather Belt,39.2,1,0.2,31.36,13.29,South,Atlanta,Online,SMB,CUST-7861
ORD-12938,2024-09-27,Sep,9,Q3,Office Supplies,Ballpoint Pens (24pk),11.37,2,0.0,22.74,12.27,North,Chicago,In-Store,Consumer,CUST-6379
ORD-12939,2024-06-04,Jun,6,Q2,Technology,Gaming Mouse,65.93,3,0.05,187.9,87.44,East,Boston,In-Store,Enterprise,CUST-6330
ORD-12940,2024-01-16,Jan,1,Q1,Furniture,Standing Desk,726.2,1,0.0,726.2,270.17,North,Chicago,Direct Sales,Enterprise,CUST-7766
ORD-12941,2024-10-31,Oct,10,Q4,Clothing,Work Trousers,96.03,1,0.05,91.23,31.93,South,Atlanta,Wholesale,SMB,CUST-2274
ORD-12942,2024-02-01,Feb,2,Q1,Furniture,Monitor Stand,59.73,3,0.0,179.19,78.9,East,Boston,Online,Consumer,CUST-9137
ORD-12943,2024-09-09,Sep,9,Q3,Technology,Mechanical Keyboard,122.29,5,0.15,519.73,270.59,South,Atlanta,Online,SMB,CUST-5068
ORD-12944,2024-09-04,Sep,9,Q3,Office Supplies,Notebook Pack,12.29,5,0.0,61.45,29.42,East,Boston,In-Store,SMB,CUST-6087
ORD-12945,2024-10-18,Oct,10,Q4,Office Supplies,Whiteboard 4x3,105.95,2,0.0,211.9,78.42,North,Detroit,Online,Enterprise,CUST-6585
ORD-12946,2024-08-03,Aug,8,Q3,Office Supplies,Binder Set,20.82,2,0.0,41.64,16.8,East,New York,Direct Sales,Consumer,CUST-8060
ORD-12947,2024-08-16,Aug,8,Q3,Technology,"Laptop Pro 15""",1049.24,3,0.0,3147.72,1609.38,South,Atlanta,Online,SMB,CUST-6905
ORD-12948,2024-04-11,Apr,4,Q2,Office Supplies,Paper Shredder,132.53,5,0.15,563.25,212.14,South,Atlanta,Online,Government,CUST-1809
ORD-12949,2024-01-29,Jan,1,Q1,Technology,Smart Speaker,82.64,4,0.0,330.56,157.86,East,Boston,Wholesale,SMB,CUST-8129
ORD-12950,2024-04-05,Apr,4,Q2,Clothing,Wool Sweater,148.37,3,0.2,356.09,136.78,South,Atlanta,Wholesale,Government,CUST-8924
ORD-12951,2024-12-24,Dec,12,Q4,Clothing,Wool Sweater,102.18,1,0.0,102.18,35.24,East,New York,Online,Consumer,CUST-2501
ORD-12952,2024-01-16,Jan,1,Q1,Furniture,Monitor Stand,53.07,1,0.0,53.07,22.9,East,Boston,In-Store,SMB,CUST-3599
ORD-12953,2024-02-17,Feb,2,Q1,Office Supplies,Binder Set,31.99,1,0.0,31.99,13.15,North,Chicago,Wholesale,Consumer,CUST-7885
ORD-12954,2024-01-19,Jan,1,Q1,Furniture,Desk Lamp,88.17,1,0.05,83.76,32.54,North,Chicago,Online,SMB,CUST-4226
ORD-12955,2024-11-01,Nov,11,Q4,Technology,Wireless Headphones,123.33,3,0.0,369.99,199.45,West,Seattle,Online,Consumer,CUST-4110
ORD-12956,2024-12-17,Dec,12,Q4,Office Supplies,Stapler Pro,40.23,3,0.15,102.59,45.31,West,LA,Online,Enterprise,CUST-4869
ORD-12957,2024-10-05,Oct,10,Q4,Office Supplies,Binder Set,30.45,3,0.15,77.65,23.41,North,Chicago,In-Store,SMB,CUST-8369
ORD-12958,2024-09-23,Sep,9,Q3,Technology,"Monitor 27""",530.88,4,0.0,2123.52,1036.03,East,New York,In-Store,SMB,CUST-5898
ORD-12959,2024-09-19,Sep,9,Q3,Office Supplies,Sticky Notes Bulk,20.88,3,0.1,56.38,25.3,East,Boston,Online,Consumer,CUST-7767
ORD-12960,2024-06-06,Jun,6,Q2,Technology,"Laptop Pro 15""",1002.06,2,0.05,1903.91,954.75,South,Atlanta,In-Store,SMB,CUST-4925
ORD-12961,2024-08-14,Aug,8,Q3,Office Supplies,Label Maker,49.73,2,0.05,94.49,38.99,West,Seattle,Online,SMB,CUST-6097
ORD-12962,2024-07-17,Jul,7,Q3,Furniture,Monitor Stand,56.06,6,0.15,285.91,138.86,South,Atlanta,Online,Consumer,CUST-6411
ORD-12963,2024-08-11,Aug,8,Q3,Furniture,Monitor Stand,60.53,3,0.05,172.51,94.44,South,Atlanta,Wholesale,SMB,CUST-1182
ORD-12964,2024-10-11,Oct,10,Q4,Clothing,Wool Sweater,90.46,2,0.2,144.74,65.55,West,LA,Direct Sales,Enterprise,CUST-9810
ORD-12965,2024-04-03,Apr,4,Q2,Office Supplies,Sticky Notes Bulk,19.86,1,0.1,17.87,7.01,South,Atlanta,Online,SMB,CUST-4043
ORD-12966,2024-01-27,Jan,1,Q1,Technology,USB-C Hub,50.52,4,0.1,181.87,64.86,North,Detroit,In-Store,Enterprise,CUST-9432
ORD-12967,2024-07-30,Jul,7,Q3,Furniture,Bookshelf 5-Tier,152.62,2,0.2,244.19,75.48,West,LA,Online,SMB,CUST-6401
ORD-12968,2024-06-16,Jun,6,Q2,Office Supplies,Label Maker,56.03,2,0.0,112.06,50.44,East,Boston,In-Store,SMB,CUST-1034
ORD-12969,2024-01-28,Jan,1,Q1,Clothing,Work Trousers,53.03,4,0.1,190.91,61.26,West,Seattle,Online,SMB,CUST-5324
ORD-12970,2024-04-19,Apr,4,Q2,Clothing,Casual Sneakers,72.25,2,0.0,144.5,64.62,East,Boston,Online,Consumer,CUST-5148
ORD-12971,2024-03-31,Mar,3,Q1,Technology,Webcam HD,69.56,3,0.2,166.94,70.53,West,Seattle,In-Store,Enterprise,CUST-7040
ORD-12972,2024-03-11,Mar,3,Q1,Technology,Smart Speaker,57.28,1,0.05,54.42,22.15,East,New York,Wholesale,SMB,CUST-2659
ORD-12973,2024-04-30,Apr,4,Q2,Technology,Smart Speaker,53.97,1,0.0,53.97,26.13,South,Houston,Wholesale,Consumer,CUST-9203
ORD-12974,2024-08-31,Aug,8,Q3,Clothing,Wool Sweater,125.82,1,0.0,125.82,42.33,North,Detroit,Online,Enterprise,CUST-2569
ORD-12975,2024-01-01,Jan,1,Q1,Furniture,Monitor Stand,113.03,3,0.05,322.14,170.94,West,LA,Online,Enterprise,CUST-2335
ORD-12976,2024-09-27,Sep,9,Q3,Technology,Gaming Mouse,93.61,6,0.05,533.58,182.29,East,Boston,Online,SMB,CUST-6468
ORD-12977,2024-03-08,Mar,3,Q1,Furniture,Monitor Stand,63.42,3,0.05,180.75,80.02,North,Detroit,Online,Government,CUST-9254
ORD-12978,2024-04-09,Apr,4,Q2,Technology,"Laptop Pro 15""",1150.0,1,0.0,1150.0,374.66,East,New York,Online,SMB,CUST-1177
ORD-12979,2024-10-31,Oct,10,Q4,Office Supplies,Sticky Notes Bulk,17.17,1,0.05,16.31,7.11,East,New York,Wholesale,Enterprise,CUST-8323
ORD-12980,2024-05-02,May,5,Q2,Clothing,Casual Sneakers,62.5,1,0.0,62.5,24.85,West,Seattle,Online,Enterprise,CUST-7779
ORD-12981,2024-08-05,Aug,8,Q3,Furniture,Filing Cabinet,277.38,1,0.0,277.38,138.6,North,Detroit,Direct Sales,SMB,CUST-1363
ORD-12982,2024-08-02,Aug,8,Q3,Office Supplies,Paper Shredder,99.83,1,0.0,99.83,51.17,West,LA,Wholesale,Consumer,CUST-7638
ORD-12983,2024-11-18,Nov,11,Q4,Clothing,Formal Tie,21.07,4,0.0,84.28,39.74,North,Chicago,Wholesale,SMB,CUST-8153
ORD-12984,2024-10-08,Oct,10,Q4,Furniture,Filing Cabinet,235.86,5,0.0,1179.3,366.49,North,Chicago,Online,SMB,CUST-7276
ORD-12985,2024-08-20,Aug,8,Q3,Clothing,Leather Belt,33.1,8,0.0,264.8,129.69,South,Houston,Wholesale,Government,CUST-1273
ORD-12986,2024-11-18,Nov,11,Q4,Clothing,Work Trousers,80.78,1,0.1,72.7,27.25,North,Detroit,Online,Consumer,CUST-8247
ORD-12987,2024-10-24,Oct,10,Q4,Technology,Mechanical Keyboard,166.46,4,0.1,599.26,295.55,South,Atlanta,Online,Consumer,CUST-7754
ORD-12988,2024-09-27,Sep,9,Q3,Office Supplies,Label Maker,58.57,2,0.05,111.28,57.23,North,Detroit,Online,Consumer,CUST-2061
ORD-12989,2024-06-14,Jun,6,Q2,Office Supplies,Notebook Pack,25.24,2,0.0,50.48,20.11,South,Atlanta,Online,SMB,CUST-5060
ORD-12990,2024-04-24,Apr,4,Q2,Clothing,Casual Sneakers,120.12,4,0.0,480.48,206.37,East,Boston,Online,Consumer,CUST-1867
ORD-12991,2024-01-02,Jan,1,Q1,Office Supplies,Paper Shredder,69.76,1,0.1,62.78,30.39,West,Seattle,Online,Consumer,CUST-2571
ORD-12992,2024-08-24,Aug,8,Q3,Technology,Webcam HD,89.86,3,0.0,269.58,135.87,South,Houston,Wholesale,Government,CUST-8711
ORD-12993,2024-02-17,Feb,2,Q1,Furniture,Desk Lamp,57.71,1,0.05,54.82,23.93,West,Seattle,Online,Consumer,CUST-9086
ORD-12994,2024-05-01,May,5,Q2,Clothing,Leather Belt,34.56,3,0.1,93.31,49.71,North,Detroit,In-Store,Consumer,CUST-2375
ORD-12995,2024-07-12,Jul,7,Q3,Office Supplies,Stapler Pro,26.42,7,0.05,175.69,75.19,South,Atlanta,Online,SMB,CUST-9505
ORD-12996,2024-11-04,Nov,11,Q4,Office Supplies,Paper Shredder,124.04,4,0.0,496.16,229.43,East,Boston,Wholesale,Government,CUST-6473
ORD-12997,2024-10-19,Oct,10,Q4,Technology,Smart Speaker,95.71,5,0.05,454.62,153.15,West,Seattle,Online,SMB,CUST-3947
ORD-12998,2024-01-07,Jan,1,Q1,Furniture,Monitor Stand,74.63,1,0.0,74.63,23.48,South,Atlanta,Online,Consumer,CUST-3623
ORD-12999,2024-07-29,Jul,7,Q3,Technology,Mechanical Keyboard,177.04,1,0.1,159.34,61.44,North,Chicago,In-Store,SMB,CUST-1327
ORD-13000,2024-03-01,Mar,3,Q1,Technology,USB-C Hub,60.8,4,0.0,243.2,94.28,East,New York,Wholesale,Enterprise,CUST-8657
ORD-13001,2024-01-26,Jan,1,Q1,Technology,USB-C Hub,88.73,5,0.0,443.65,198.95,South,Houston,Online,Consumer,CUST-9583
ORD-13002,2024-08-24,Aug,8,Q3,Furniture,Filing Cabinet,276.67,2,0.1,498.01,263.37,West,LA,In-Store,SMB,CUST-2647
ORD-13003,2024-02-23,Feb,2,Q1,Office Supplies,Whiteboard 4x3,120.8,3,0.1,326.16,130.47,West,Seattle,Online,Government,CUST-8366
ORD-13004,2024-04-13,Apr,4,Q2,Office Supplies,Label Maker,44.61,4,0.1,160.6,60.79,South,Houston,Online,Consumer,CUST-2968
ORD-13005,2024-04-14,Apr,4,Q2,Furniture,Standing Desk,826.74,1,0.1,744.07,303.41,West,Seattle,In-Store,Consumer,CUST-3862
ORD-13006,2024-06-29,Jun,6,Q2,Technology,Gaming Mouse,64.27,6,0.0,385.62,140.08,West,Seattle,Online,SMB,CUST-3141
ORD-13007,2024-02-27,Feb,2,Q1,Furniture,Filing Cabinet,188.32,5,0.0,941.6,287.1,West,Seattle,In-Store,SMB,CUST-6457
ORD-13008,2024-12-01,Dec,12,Q4,Office Supplies,Stapler Pro,35.11,1,0.0,35.11,14.01,West,LA,Online,Enterprise,CUST-1591
ORD-13009,2024-02-11,Feb,2,Q1,Office Supplies,Notebook Pack,23.85,1,0.15,20.27,8.99,North,Chicago,Online,SMB,CUST-2458
ORD-13010,2024-10-18,Oct,10,Q4,Furniture,Desk Lamp,67.76,3,0.0,203.28,99.66,North,Chicago,In-Store,Enterprise,CUST-8837
ORD-13011,2024-10-12,Oct,10,Q4,Technology,Smart Speaker,113.14,1,0.05,107.48,45.26,West,Seattle,Online,SMB,CUST-6431
ORD-13012,2024-04-01,Apr,4,Q2,Furniture,Standing Desk,425.63,2,0.05,808.7,388.83,West,Seattle,In-Store,Enterprise,CUST-4052
ORD-13013,2024-10-12,Oct,10,Q4,Technology,USB-C Hub,53.52,2,0.0,107.04,46.77,South,Houston,Online,Enterprise,CUST-8217
ORD-13014,2024-11-26,Nov,11,Q4,Furniture,Filing Cabinet,199.35,1,0.15,169.45,59.59,East,Boston,Online,Consumer,CUST-1908
ORD-13015,2024-06-10,Jun,6,Q2,Technology,Gaming Mouse,82.41,8,0.0,659.28,283.08,North,Detroit,Online,Enterprise,CUST-3056
ORD-13016,2024-12-08,Dec,12,Q4,Technology,Webcam HD,103.85,1,0.0,103.85,50.69,North,Chicago,In-Store,SMB,CUST-1518
ORD-13017,2024-10-27,Oct,10,Q4,Technology,Gaming Mouse,53.53,8,0.05,406.83,171.32,South,Atlanta,In-Store,Consumer,CUST-8384
ORD-13018,2024-11-25,Nov,11,Q4,Furniture,Filing Cabinet,176.97,4,0.05,672.49,336.74,North,Detroit,In-Store,Consumer,CUST-8546
ORD-13019,2024-01-03,Jan,1,Q1,Office Supplies,Label Maker,41.98,2,0.0,83.96,30.25,South,Atlanta,Online,Enterprise,CUST-2105
ORD-13020,2024-01-09,Jan,1,Q1,Technology,Gaming Mouse,87.09,1,0.05,82.74,40.12,South,Atlanta,Online,SMB,CUST-2879
ORD-13021,2024-01-01,Jan,1,Q1,Technology,Wireless Headphones,139.59,2,0.15,237.3,94.03,North,Chicago,Direct Sales,Consumer,CUST-5020
ORD-13022,2024-07-08,Jul,7,Q3,Furniture,Bookshelf 5-Tier,107.91,1,0.0,107.91,45.79,North,Chicago,Online,Consumer,CUST-1615
ORD-13023,2024-04-06,Apr,4,Q2,Technology,Smart Speaker,88.56,3,0.05,252.4,83.88,West,Seattle,Wholesale,Consumer,CUST-3643
ORD-13024,2024-07-15,Jul,7,Q3,Technology,Smart Speaker,139.86,1,0.0,139.86,42.34,North,Chicago,Direct Sales,Consumer,CUST-6598
ORD-13025,2024-12-29,Dec,12,Q4,Technology,"Monitor 27""",485.9,1,0.05,461.6,237.25,South,Atlanta,Online,Consumer,CUST-2365
ORD-13026,2024-08-15,Aug,8,Q3,Technology,Webcam HD,75.04,6,0.0,450.24,144.86,East,Boston,In-Store,Enterprise,CUST-1829
ORD-13027,2024-08-01,Aug,8,Q3,Technology,USB-C Hub,85.32,4,0.05,324.22,98.46,North,Detroit,In-Store,Consumer,CUST-2775
ORD-13028,2024-07-19,Jul,7,Q3,Technology,Mechanical Keyboard,95.71,10,0.05,909.24,332.3,South,Houston,Direct Sales,Enterprise,CUST-2748
ORD-13029,2024-09-06,Sep,9,Q3,Technology,Wireless Headphones,124.96,2,0.0,249.92,99.51,West,Seattle,In-Store,Enterprise,CUST-6501
ORD-13030,2024-05-18,May,5,Q2,Technology,USB-C Hub,72.71,2,0.0,145.42,66.91,North,Chicago,In-Store,Government,CUST-2103
ORD-13031,2024-06-17,Jun,6,Q2,Clothing,Formal Tie,46.32,2,0.0,92.64,48.25,North,Detroit,In-Store,SMB,CUST-1975
ORD-13032,2024-12-26,Dec,12,Q4,Technology,Webcam HD,100.49,3,0.0,301.47,104.43,North,Chicago,In-Store,Enterprise,CUST-5429
ORD-13033,2024-09-14,Sep,9,Q3,Technology,Wireless Headphones,113.11,4,0.1,407.2,201.93,East,Boston,Direct Sales,SMB,CUST-2982
ORD-13034,2024-05-25,May,5,Q2,Clothing,Wool Sweater,94.72,1,0.0,94.72,49.24,South,Houston,Online,SMB,CUST-1703
ORD-13035,2024-03-18,Mar,3,Q1,Technology,Webcam HD,108.13,2,0.0,216.26,65.98,West,Seattle,Online,SMB,CUST-2214
ORD-13036,2024-12-19,Dec,12,Q4,Furniture,Filing Cabinet,176.99,3,0.1,477.87,247.94,West,Seattle,Wholesale,SMB,CUST-2667
ORD-13037,2024-08-01,Aug,8,Q3,Technology,Webcam HD,107.57,3,0.05,306.57,92.27,East,New York,Wholesale,Consumer,CUST-1416
ORD-13038,2024-02-18,Feb,2,Q1,Technology,"Laptop Pro 15""",1105.95,1,0.15,940.06,465.86,East,Boston,Wholesale,SMB,CUST-3798
ORD-13039,2024-04-30,Apr,4,Q2,Technology,Webcam HD,124.39,1,0.2,99.51,36.64,South,Atlanta,Online,Government,CUST-8808
ORD-13040,2024-02-11,Feb,2,Q1,Office Supplies,Sticky Notes Bulk,15.2,4,0.0,60.8,29.69,East,New York,Online,SMB,CUST-1644
ORD-13041,2024-08-17,Aug,8,Q3,Furniture,Ergonomic Chair,357.83,4,0.0,1431.32,458.48,South,Atlanta,In-Store,Government,CUST-7989
ORD-13042,2024-12-28,Dec,12,Q4,Furniture,Filing Cabinet,194.36,11,0.2,1710.37,641.05,West,Seattle,Wholesale,Enterprise,CUST-8353
ORD-13043,2024-11-28,Nov,11,Q4,Technology,Webcam HD,118.0,1,0.0,118.0,57.79,South,Houston,Wholesale,SMB,CUST-2196
ORD-13044,2024-01-10,Jan,1,Q1,Office Supplies,Binder Set,41.2,1,0.0,41.2,14.44,South,Atlanta,Online,SMB,CUST-5740
ORD-13045,2024-02-03,Feb,2,Q1,Furniture,Monitor Stand,128.1,4,0.05,486.78,242.49,South,Atlanta,Direct Sales,SMB,CUST-4832
ORD-13046,2024-10-24,Oct,10,Q4,Office Supplies,Sticky Notes Bulk,19.39,4,0.05,73.68,25.7,South,Houston,Direct Sales,Consumer,CUST-3726
ORD-13047,2024-08-23,Aug,8,Q3,Furniture,Filing Cabinet,226.4,6,0.0,1358.4,413.02,North,Detroit,Online,Consumer,CUST-6771
ORD-13048,2024-08-21,Aug,8,Q3,Office Supplies,Stapler Pro,21.37,4,0.05,81.21,37.21,South,Houston,Wholesale,Consumer,CUST-4065
ORD-13049,2024-12-11,Dec,12,Q4,Technology,USB-C Hub,54.94,4,0.0,219.76,95.18,North,Detroit,Online,SMB,CUST-1054
ORD-13050,2024-09-10,Sep,9,Q3,Furniture,Ergonomic Chair,502.12,4,0.05,1908.06,680.07,East,Boston,In-Store,Consumer,CUST-7545
ORD-13051,2024-04-11,Apr,4,Q2,Office Supplies,Binder Set,27.07,6,0.0,162.42,50.42,South,Houston,Online,Government,CUST-6330
ORD-13052,2024-10-23,Oct,10,Q4,Furniture,Desk Lamp,78.06,4,0.0,312.24,149.92,East,Boston,In-Store,Enterprise,CUST-7074
ORD-13053,2024-10-25,Oct,10,Q4,Technology,Wireless Headphones,102.54,6,0.1,553.72,278.39,North,Detroit,In-Store,SMB,CUST-2577
ORD-13054,2024-10-24,Oct,10,Q4,Furniture,Monitor Stand,104.1,2,0.0,208.2,75.59,North,Chicago,In-Store,SMB,CUST-6613
ORD-13055,2024-02-24,Feb,2,Q1,Office Supplies,Whiteboard 4x3,87.35,3,0.1,235.84,86.43,North,Detroit,In-Store,SMB,CUST-9048
ORD-13056,2024-05-01,May,5,Q2,Furniture,Standing Desk,469.33,1,0.0,469.33,208.87,West,Seattle,Wholesale,Government,CUST-4255
ORD-13057,2024-12-13,Dec,12,Q4,Technology,Wireless Headphones,95.79,4,0.0,383.16,204.69,South,Atlanta,Direct Sales,SMB,CUST-8260
ORD-13058,2024-12-15,Dec,12,Q4,Clothing,Work Trousers,101.64,1,0.2,81.31,42.28,South,Atlanta,In-Store,Government,CUST-7932
ORD-13059,2024-05-05,May,5,Q2,Office Supplies,Binder Set,39.39,4,0.0,157.56,83.2,South,Houston,Direct Sales,Enterprise,CUST-1264
ORD-13060,2024-09-30,Sep,9,Q3,Furniture,Standing Desk,885.99,2,0.0,1771.98,783.22,East,Boston,In-Store,Enterprise,CUST-4848
